sequence	start
X_chromosome	20852051
X_chromosome	20852811
X_chromosome	20852823
X_chromosome	20853949
X_chromosome	20853966
X_chromosome	20854145
X_chromosome	20854151
X_chromosome	20854335
X_chromosome	20855437
X_chromosome	20856479
X_chromosome	20856808
X_chromosome	20856924
X_chromosome	20857419
X_chromosome	20857442
X_chromosome	20858059
X_chromosome	20858854
X_chromosome	20859010
X_chromosome	20859022
X_chromosome	20859271
X_chromosome	20860006
X_chromosome	20860276
X_chromosome	20861347
X_chromosome	20861765
X_chromosome	20861779
X_chromosome	20861793
X_chromosome	20862364
X_chromosome	20862418
X_chromosome	20865612
X_chromosome	20865787
X_chromosome	20866482
X_chromosome	20868196
X_chromosome	20868247
X_chromosome	20868469
X_chromosome	20868783
X_chromosome	20869143
X_chromosome	20870762
X_chromosome	20871504
X_chromosome	20872420
X_chromosome	20873540
X_chromosome	20873672
X_chromosome	20874284
X_chromosome	20874900
X_chromosome	20874970
X_chromosome	20876050
X_chromosome	20876579
X_chromosome	20876955
X_chromosome	20877266
X_chromosome	20877519
X_chromosome	20878334
X_chromosome	20878479
X_chromosome	20878532
X_chromosome	20880235
X_chromosome	20880258
X_chromosome	20880836
X_chromosome	20880884
X_chromosome	20880952
X_chromosome	20881342
X_chromosome	20881360
X_chromosome	20881622
X_chromosome	20882386
X_chromosome	20882757
X_chromosome	20884582
X_chromosome	20884712
X_chromosome	20885163
X_chromosome	20885250
X_chromosome	20885652
X_chromosome	20885672
X_chromosome	20886286
X_chromosome	20886858
X_chromosome	20888972
X_chromosome	20889447
X_chromosome	20892552
X_chromosome	20892779
X_chromosome	20893011
X_chromosome	20893063
X_chromosome	20893969
X_chromosome	20894163
X_chromosome	20894263
X_chromosome	20895410
X_chromosome	20895419
X_chromosome	20895597
X_chromosome	20895610
X_chromosome	20895714
X_chromosome	20896239
X_chromosome	20896286
X_chromosome	20896298
X_chromosome	20896417
X_chromosome	20897213
X_chromosome	20897275
X_chromosome	20897328
X_chromosome	20898697
X_chromosome	20899655
X_chromosome	20904219
X_chromosome	20904638
X_chromosome	20904648
X_chromosome	20906597
X_chromosome	20907341
X_chromosome	20908177
X_chromosome	20908255
X_chromosome	20909792
X_chromosome	20909834
X_chromosome	20919571
X_chromosome	20920224
X_chromosome	20920596
X_chromosome	20920608
X_chromosome	20920991
X_chromosome	20921024
X_chromosome	20923764
X_chromosome	20923951
X_chromosome	20923992
X_chromosome	20925199
X_chromosome	20925358
X_chromosome	20926300
X_chromosome	20927851
X_chromosome	20928810
X_chromosome	20930102
X_chromosome	20931115
X_chromosome	20931187
X_chromosome	20931577
X_chromosome	20931605
X_chromosome	20931685
X_chromosome	20931691
X_chromosome	20931725
X_chromosome	20932063
X_chromosome	20932084
X_chromosome	20932447
X_chromosome	20933706
X_chromosome	20933797
X_chromosome	20934071
X_chromosome	20934510
X_chromosome	20934637
X_chromosome	20935180
X_chromosome	20935241
X_chromosome	20935378
X_chromosome	20935451
X_chromosome	20935507
X_chromosome	20935755
X_chromosome	20936609
X_chromosome	20939239
X_chromosome	20939599
X_chromosome	20941125
X_chromosome	20942358
X_chromosome	20944847
X_chromosome	20945895
X_chromosome	20948869
X_chromosome	20948903
X_chromosome	20948923
X_chromosome	20949687
X_chromosome	20949760
X_chromosome	20950469
X_chromosome	20950820
X_chromosome	20952555
X_chromosome	20954861
X_chromosome	20954882
X_chromosome	20954953
X_chromosome	20955046
X_chromosome	20955097
X_chromosome	20955375
X_chromosome	20955552
X_chromosome	20956915
X_chromosome	20957997
X_chromosome	20958066
X_chromosome	20958581
X_chromosome	20959198
X_chromosome	20959344
X_chromosome	20960643
X_chromosome	20960659
X_chromosome	20963281
X_chromosome	20963355
X_chromosome	20963479
X_chromosome	20964321
X_chromosome	20965575
X_chromosome	20966353
X_chromosome	20966556
X_chromosome	20967173
X_chromosome	20967224
X_chromosome	20974460
X_chromosome	20974883
X_chromosome	20975207
X_chromosome	20976166
X_chromosome	20979932
X_chromosome	20980736
X_chromosome	20980751
X_chromosome	20981499
X_chromosome	20982989
X_chromosome	20982999
X_chromosome	20983597
X_chromosome	20983635
X_chromosome	20984777
X_chromosome	20985090
X_chromosome	20985220
X_chromosome	20985620
X_chromosome	20986377
X_chromosome	20986846
X_chromosome	20987274
X_chromosome	20988154
X_chromosome	20989043
X_chromosome	20989417
X_chromosome	20989426
X_chromosome	20989442
X_chromosome	20989890
X_chromosome	20989928
X_chromosome	20991295
X_chromosome	20995136
X_chromosome	20995620
X_chromosome	20995739
X_chromosome	20995773
X_chromosome	20999969
X_chromosome	21000954
X_chromosome	21000980
X_chromosome	21001048
X_chromosome	21001141
X_chromosome	21002019
X_chromosome	21002994
X_chromosome	21003255
X_chromosome	21003317
X_chromosome	21003716
X_chromosome	21004019
X_chromosome	21005398
X_chromosome	21005433
X_chromosome	21006840
X_chromosome	21006991
X_chromosome	21007155
X_chromosome	21007172
X_chromosome	21007401
X_chromosome	21007529
X_chromosome	21007530
X_chromosome	21007601
X_chromosome	21008157
X_chromosome	21008586
X_chromosome	21008763
X_chromosome	21009711
X_chromosome	21010281
X_chromosome	21011021
X_chromosome	21011750
X_chromosome	21011837
X_chromosome	21013356
X_chromosome	21013838
X_chromosome	21014557
X_chromosome	21014823
X_chromosome	21014855
X_chromosome	21015515
X_chromosome	21016476
X_chromosome	21016493
X_chromosome	21016659
X_chromosome	21016713
X_chromosome	21016736
X_chromosome	21017095
X_chromosome	21017120
X_chromosome	21017173
X_chromosome	21017188
X_chromosome	21017509
X_chromosome	21018200
X_chromosome	21018249
X_chromosome	21018586
X_chromosome	21019702
X_chromosome	21019744
X_chromosome	21029598
X_chromosome	21029659
X_chromosome	21031044
X_chromosome	21031048
X_chromosome	21032204
X_chromosome	21032749
X_chromosome	21032989
X_chromosome	21034005
X_chromosome	21034855
X_chromosome	21036674
X_chromosome	21036686
X_chromosome	21036787
X_chromosome	21041243
X_chromosome	21041829
X_chromosome	21041883
X_chromosome	21042027
X_chromosome	21042290
X_chromosome	21042727
X_chromosome	21043062
X_chromosome	21043221
X_chromosome	21043284
X_chromosome	21043291
X_chromosome	21043347
X_chromosome	21044246
X_chromosome	21044875
X_chromosome	21046610
X_chromosome	21047367
X_chromosome	21049080
X_chromosome	21050404
X_chromosome	21052300
X_chromosome	21052363
X_chromosome	21053846
X_chromosome	21056645
X_chromosome	21056755
X_chromosome	21056775
X_chromosome	21060011
X_chromosome	21063526
X_chromosome	21064568
X_chromosome	21065002
X_chromosome	21066888
X_chromosome	21067913
X_chromosome	21070609
X_chromosome	21070688
X_chromosome	21070914
X_chromosome	21071055
X_chromosome	21071401
X_chromosome	21072451
X_chromosome	21072612
X_chromosome	21072823
X_chromosome	21073302
X_chromosome	21073409
X_chromosome	21074545
X_chromosome	21075454
X_chromosome	21075511
X_chromosome	21075518
X_chromosome	21075519
X_chromosome	21076229
X_chromosome	21076466
X_chromosome	21076642
X_chromosome	21077402
X_chromosome	21077723
X_chromosome	21077746
X_chromosome	21078099
X_chromosome	21079467
X_chromosome	21080222
X_chromosome	21080249
X_chromosome	21080310
X_chromosome	21080328
X_chromosome	21082158
X_chromosome	21082414
X_chromosome	21082429
X_chromosome	21083864
X_chromosome	21083893
X_chromosome	21087369
X_chromosome	21087428
X_chromosome	21088379
X_chromosome	21088396
X_chromosome	21088459
X_chromosome	21094788
X_chromosome	21095831
X_chromosome	21096422
X_chromosome	21100248
X_chromosome	21102108
X_chromosome	21103471
X_chromosome	21104654
X_chromosome	21105321
X_chromosome	21105444
X_chromosome	21106422
X_chromosome	21106745
X_chromosome	21107830
X_chromosome	21107848
X_chromosome	21107936
X_chromosome	21107952
X_chromosome	21108872
X_chromosome	21108899
X_chromosome	21109002
X_chromosome	21115585
X_chromosome	21116853
X_chromosome	21119661
X_chromosome	21122773
X_chromosome	21122894
X_chromosome	21122966
X_chromosome	21126416
X_chromosome	21128248
X_chromosome	21132808
X_chromosome	21133475
X_chromosome	21134627
X_chromosome	21135662
X_chromosome	21136124
X_chromosome	21136202
X_chromosome	21136323
X_chromosome	21136590
X_chromosome	21136972
X_chromosome	21137819
X_chromosome	21137832
X_chromosome	21137961
X_chromosome	21138438
X_chromosome	21139828
X_chromosome	21141319
X_chromosome	21142244
X_chromosome	21143872
X_chromosome	21143947
X_chromosome	21144654
X_chromosome	21144730
X_chromosome	21145281
X_chromosome	21145451
X_chromosome	21145689
X_chromosome	21145790
X_chromosome	21146711
X_chromosome	21147951
X_chromosome	21149655
X_chromosome	21149826
X_chromosome	21150131
X_chromosome	21150750
X_chromosome	21150944
X_chromosome	21152807
X_chromosome	21153213
X_chromosome	21154860
X_chromosome	21155438
X_chromosome	21156112
X_chromosome	21156295
X_chromosome	21156373
X_chromosome	21156409
X_chromosome	21157514
X_chromosome	21158842
X_chromosome	21159704
X_chromosome	21159879
X_chromosome	21159899
X_chromosome	21159970
X_chromosome	21160174
X_chromosome	21160869
X_chromosome	21163510
X_chromosome	21164663
X_chromosome	21164697
X_chromosome	21164869
X_chromosome	21165884
X_chromosome	21165888
X_chromosome	21165936
X_chromosome	21166967
X_chromosome	21166984
X_chromosome	21167898
X_chromosome	21168032
X_chromosome	21172757
X_chromosome	21173467
X_chromosome	21175550
X_chromosome	21176689
X_chromosome	21176694
X_chromosome	21177319
X_chromosome	21177322
X_chromosome	21178184
X_chromosome	21181883
X_chromosome	21182837
X_chromosome	21183533
X_chromosome	21183912
X_chromosome	21183937
X_chromosome	21185960
X_chromosome	21187268
X_chromosome	21187617
X_chromosome	21188067
X_chromosome	21188307
X_chromosome	21189328
X_chromosome	21189527
X_chromosome	21190022
X_chromosome	21190404
X_chromosome	21191800
X_chromosome	21192610
X_chromosome	21193529
X_chromosome	21193810
X_chromosome	21194971
X_chromosome	21195189
X_chromosome	21195973
X_chromosome	21196144
X_chromosome	21196233
X_chromosome	21196620
X_chromosome	21196648
X_chromosome	21196660
X_chromosome	21196798
X_chromosome	21197757
X_chromosome	21197987
X_chromosome	21198329
X_chromosome	21200236
X_chromosome	21200678
X_chromosome	21200689
X_chromosome	21201605
X_chromosome	21201607
X_chromosome	21202042
X_chromosome	21203043
X_chromosome	21203554
X_chromosome	21203869
X_chromosome	21204885
X_chromosome	21205332
X_chromosome	21206436
X_chromosome	21207033
X_chromosome	21207245
X_chromosome	21211057
X_chromosome	21211726
X_chromosome	21214838
X_chromosome	21217170
X_chromosome	21217594
X_chromosome	21217703
X_chromosome	21217919
X_chromosome	21218106
X_chromosome	21218318
X_chromosome	21221191
X_chromosome	21221337
X_chromosome	21225456
X_chromosome	21225696
X_chromosome	21225726
X_chromosome	21226202
X_chromosome	21226326
X_chromosome	21226411
X_chromosome	21228512
X_chromosome	21228528
X_chromosome	21229435
X_chromosome	21229849
X_chromosome	21230981
X_chromosome	21232893
X_chromosome	21233924
X_chromosome	21234027
X_chromosome	21235027
X_chromosome	21235042
X_chromosome	21235263
X_chromosome	21235737
X_chromosome	21236148
X_chromosome	21237499
X_chromosome	21237918
X_chromosome	21237923
X_chromosome	21238374
X_chromosome	21239326
X_chromosome	21242401
X_chromosome	21243299
X_chromosome	21243493
X_chromosome	21244853
X_chromosome	21244869
X_chromosome	21246301
X_chromosome	21249805
X_chromosome	21250117
X_chromosome	21250613
X_chromosome	21253147
X_chromosome	21254629
X_chromosome	21254938
X_chromosome	21255251
X_chromosome	21256246
X_chromosome	21256698
X_chromosome	21258430
X_chromosome	21259368
X_chromosome	21260200
X_chromosome	21261647
X_chromosome	21262031
X_chromosome	21262866
X_chromosome	21262887
X_chromosome	21263219
X_chromosome	21263270
X_chromosome	21264221
X_chromosome	21265772
X_chromosome	21265976
X_chromosome	21266414
X_chromosome	21267042
X_chromosome	21268972
X_chromosome	21269623
X_chromosome	21269867
X_chromosome	21271685
X_chromosome	21272033
X_chromosome	21273113
X_chromosome	21273696
X_chromosome	21273733
X_chromosome	21274875
X_chromosome	21274897
X_chromosome	21275015
X_chromosome	21275084
X_chromosome	21275114
X_chromosome	21277306
X_chromosome	21277381
X_chromosome	21277896
X_chromosome	21278013
X_chromosome	21278748
X_chromosome	21280514
X_chromosome	21280750
X_chromosome	21280818
X_chromosome	21283745
X_chromosome	21283766
X_chromosome	21283796
X_chromosome	21283935
X_chromosome	21284400
X_chromosome	21284519
X_chromosome	21285619
X_chromosome	21285790
X_chromosome	21285953
X_chromosome	21286486
X_chromosome	21286893
X_chromosome	21288992
X_chromosome	21290572
X_chromosome	21290589
X_chromosome	21290630
X_chromosome	21290631
X_chromosome	21291472
X_chromosome	21291490
X_chromosome	21291816
X_chromosome	21292338
X_chromosome	21293090
X_chromosome	21293570
X_chromosome	21294599
X_chromosome	21294689
X_chromosome	21295367
X_chromosome	21295617
X_chromosome	21295769
X_chromosome	21296922
X_chromosome	21297199
X_chromosome	21297958
X_chromosome	21298615
X_chromosome	21299283
X_chromosome	21299904
X_chromosome	21300852
X_chromosome	21301099
X_chromosome	21303064
X_chromosome	21303588
X_chromosome	21303604
X_chromosome	21303618
X_chromosome	21303656
X_chromosome	21303932
X_chromosome	21303952
X_chromosome	21304195
X_chromosome	21305116
X_chromosome	21305550
X_chromosome	21308299
X_chromosome	21309199
X_chromosome	21311131
X_chromosome	21311160
X_chromosome	21312973
X_chromosome	21314108
X_chromosome	21314942
X_chromosome	21315069
X_chromosome	21315157
X_chromosome	21315640
X_chromosome	21315650
X_chromosome	21317885
X_chromosome	21318517
X_chromosome	21322732
X_chromosome	21324041
X_chromosome	21324154
X_chromosome	21324197
X_chromosome	21324201
X_chromosome	21330107
X_chromosome	21330145
X_chromosome	21332220
X_chromosome	21332680
X_chromosome	21332702
X_chromosome	21334016
X_chromosome	21336759
X_chromosome	21339904
X_chromosome	21343736
X_chromosome	21344741
X_chromosome	21344751
X_chromosome	21347081
X_chromosome	21350052
X_chromosome	21350153
X_chromosome	21352048
X_chromosome	21352069
X_chromosome	21354779
X_chromosome	21361663
X_chromosome	21363941
X_chromosome	21364761
X_chromosome	21365334
X_chromosome	21370657
X_chromosome	21375260
X_chromosome	21375307
X_chromosome	21377172
X_chromosome	21378109
X_chromosome	21378362
X_chromosome	21378375
X_chromosome	21378730
X_chromosome	21378796
X_chromosome	21379098
X_chromosome	21381661
X_chromosome	21382689
X_chromosome	21382717
X_chromosome	21383982
X_chromosome	21386181
X_chromosome	21388039
X_chromosome	21388045
X_chromosome	21391874
X_chromosome	21392310
X_chromosome	21394664
X_chromosome	21396852
X_chromosome	21398549
X_chromosome	21399684
X_chromosome	21400120
X_chromosome	21400490
X_chromosome	21401610
X_chromosome	21401656
X_chromosome	21402665
X_chromosome	21404994
X_chromosome	21405311
X_chromosome	21405426
X_chromosome	21405836
X_chromosome	21406025
X_chromosome	21406319
X_chromosome	21406445
X_chromosome	21409172
X_chromosome	21414206
X_chromosome	21414447
X_chromosome	21414795
X_chromosome	21424115
X_chromosome	21428904
X_chromosome	21430478
X_chromosome	21433247
X_chromosome	21433287
X_chromosome	21433411
